Participant Id	Tumor Type	Annotation	Filter Reason	Removed Samples	Chosen Sample
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg19__seg	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg19__seg	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg19__seg	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg19__seg	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-21-1076	LUSC	cna__hg_cgh_415k_g4124a__hms_harvard_edu__Level_1__image_acquisition__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0688-02	TCGA-21-1076-01A-02D-0688-02
TCGA-21-1076	LUSC	snp__human1mduo__hudsonalpha_org__Level_2__genotyping__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0687-06	TCGA-21-1076-01A-02D-0687-06
TCGA-21-1076	LUSC	methylation__humanmethylation27__jhu_usc_edu__Level_2__within_bioassay_data_set_function__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0689-05	TCGA-21-1076-01A-02D-0689-05
TCGA-21-1076	LUSC	rnaseqv2__illuminahiseq_rnaseqv2__unc_edu__Level_3__RSEM_genes_normalized__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__tangent_copynumber__data	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-21-1076	LUSC	cna__cgh_1x1m_g4447a__mskcc_org__Level_2__bioassay_data_transformation__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0686-04	TCGA-21-1076-01A-02D-0686-04
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_minus_germline_cnv_hg18__seg	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__human1mduo__hudsonalpha_org__Level_3__segmented_loh__seg	Sort Replicate Filter	TCGA-21-1076-01A-01D-0687-06	TCGA-21-1076-01A-02D-0687-06
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-66-2759	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-66-2759-01A-01D-0844-01	TCGA-66-2759-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-66-2758	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-66-2758-01A-02D-0844-01	TCGA-66-2758-01A-02D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-60-2720	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-60-2720-01A-01D-0844-01	TCGA-60-2720-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-60-2710	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-60-2710-01A-01D-0844-01	TCGA-60-2710-01A-01D-1969-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-66-2744	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__raw_copynumber__data	Analyte Replicate Filter	TCGA-66-2744-01A-01D-0978-01	TCGA-66-2744-01A-01D-1969-01
TCGA-21-1076	LUSC	cna__cgh_1x1m_g4447a__mskcc_org__Level_3__segmentation_data_computation__seg	Sort Replicate Filter	TCGA-21-1076-01A-01D-0686-04	TCGA-21-1076-01A-02D-0686-04
TCGA-21-1076	LUSC	rnaseqv2__illuminahiseq_rnaseqv2__unc_edu__Level_3__RSEM_genes__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-21-1076	LUSC	rnaseqv2__illuminahiseq_rnaseqv2__unc_edu__Level_3__exon_quantification__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg18__seg	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-21-1076	LUSC	cna__cgh_1x1m_g4447a__mskcc_org__Level_1__feature_extraction__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0686-04	TCGA-21-1076-01A-02D-0686-04
TCGA-21-1076	LUSC	rnaseq__illuminahiseq_rnaseq__unc_edu__Level_3__gene_expression__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__after_5NN_copy_number__data	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__after_5NN_copy_number__data	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__after_5NN_copy_number__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-21-1076	LUSC	snp__human1mduo__hudsonalpha_org__Level_2__Delta_B_allele_freq__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0687-06	TCGA-21-1076-01A-02D-0687-06
TCGA-21-1076	LUSC	exon__huex_1_0_st_v2__lbl_gov__Level_3__quantile_normalization_gene__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0691-03	TCGA-21-1076-01A-02R-0691-03
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-66-2759	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-66-2759-01A-01D-0844-01	TCGA-66-2759-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-66-2758	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-66-2758-01A-02D-0844-01	TCGA-66-2758-01A-02D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-60-2720	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-60-2720-01A-01D-0844-01	TCGA-60-2720-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-60-2710	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-60-2710-01A-01D-0844-01	TCGA-60-2710-01A-01D-1969-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
TCGA-18-3411	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-18-3411-01A-01D-0978-01	TCGA-18-3411-01A-01D-1969-01
TCGA-21-1076	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Sort Replicate Filter	TCGA-21-1076-01A-01D-0685-01	TCGA-21-1076-01A-02D-0685-01
TCGA-37-3792	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-37-3792-01A-01D-0978-01	TCGA-37-3792-01A-01D-1969-01
TCGA-66-2791	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-66-2791-01A-01D-0978-01	TCGA-66-2791-01A-01D-1969-01
TCGA-66-2744	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_2__birdseed_genotype__birdseed	Analyte Replicate Filter	TCGA-66-2744-01A-01D-0978-01	TCGA-66-2744-01A-01D-1969-01
TCGA-21-1076	LUSC	cna__hg_cgh_415k_g4124a__hms_harvard_edu__Level_2__lowess_global_normalization__data	Sort Replicate Filter	TCGA-21-1076-01A-01D-0688-02	TCGA-21-1076-01A-02D-0688-02
TCGA-21-1076	LUSC	rnaseqv2__illuminahiseq_rnaseqv2__unc_edu__Level_3__RSEM_isoforms_normalized__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-21-1076	LUSC	transcriptome__agilentg4502a_07_3__unc_edu__Level_3__unc_lowess_normalization_gene_level__data	Sort Replicate Filter	TCGA-21-1076-01A-01R-0692-07	TCGA-21-1076-01A-02R-0692-07
TCGA-37-4135	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-37-4135-01A-01D-1097-01	TCGA-37-4135-01A-01D-1969-01
TCGA-37-4132	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-37-4132-01A-01D-1097-01	TCGA-37-4132-01A-01D-1969-01
TCGA-18-3407	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-18-3407-01A-01D-0978-01	TCGA-18-3407-01A-01D-1969-01
TCGA-37-4141	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-37-4141-01A-02D-1097-01	TCGA-37-4141-01A-02D-1969-01
TCGA-37-4130	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-37-4130-01A-01D-1097-01	TCGA-37-4130-01A-01D-1969-01
TCGA-22-4601	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-22-4601-01A-01D-1439-01	TCGA-22-4601-01A-01D-1969-01
TCGA-37-4129	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-37-4129-01A-01D-1097-01	TCGA-37-4129-01A-01D-1969-01
TCGA-18-3410	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-18-3410-01A-01D-0978-01	TCGA-18-3410-01A-01D-1969-01
TCGA-51-4080	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-51-4080-01A-01D-1097-01	TCGA-51-4080-01A-01D-1969-01
TCGA-43-2578	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-43-2578-01A-01D-0844-01	TCGA-43-2578-01A-01D-1969-01
TCGA-43-3394	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-43-3394-01A-01D-0978-01	TCGA-43-3394-01A-01D-1549-01
TCGA-43-3920	LUSC	snp__genome_wide_snp_6__broad_mit_edu__Level_3__segmented_scna_hg19__seg	Analyte Replicate Filter	TCGA-43-3920-01A-01D-0978-01	TCGA-43-3920-01A-01D-1549-01
